horizontal segments,vertical segments,runtime(ms)
1,25000,7.869482040405273
1,90500,29.697895050048828
1,23100,7.206916809082031
1,20100,7.786750793457031
1,92400,27.292490005493164
1,28900,12.114286422729492
1,68500,23.114442825317383
1,6500,2.7189254760742188
1,80200,28.208017349243164
1,97500,29.15811538696289
1,58500,24.71446990966797
1,47300,13.825416564941406
1,500,1.051187515258789
1,90400,30.537128448486328
1,78700,23.248910903930664
1,100,0.9808540344238281
1,81500,23.524999618530273
1,97400,26.937246322631836
1,91700,28.75685691833496
1,8800,4.33349609375
1,22600,7.415533065795898
1,92700,27.226686477661133
1,40700,13.275861740112305
1,44400,14.943361282348633
1,28100,8.495569229125977
1,62000,17.78864860534668
1,41900,12.63737678527832
1,33700,9.856224060058594
1,68400,20.424842834472656
1,18300,5.642890930175781
1,45200,14.96577262878418
1,3100,2.094745635986328
1,28700,10.344982147216797
1,83400,24.605751037597656
1,33400,13.164520263671875
1,98200,30.3952693939209
1,63400,20.220518112182617
1,31900,11.528968811035156
1,40900,17.133235931396484
1,84400,23.67687225341797
1,84200,25.46072006225586
1,82400,24.14727210998535
1,76600,24.44767951965332
1,46600,13.714790344238281
1,51500,14.929771423339844
1,62600,18.261194229125977
1,57700,21.73590660095215
1,67800,20.395517349243164
1,99900,30.053377151489258
1,33100,11.463165283203125
1,64700,21.117687225341797
1,18700,5.972623825073242
1,47500,20.293474197387695
1,9700,4.345417022705078
1,13100,4.888057708740234
1,73600,24.64604377746582
1,60700,24.863243103027344
1,82500,29.159069061279297
1,84000,24.677276611328125
1,66100,22.505760192871094
1,25500,9.16433334350586
1,74800,23.188114166259766
1,34300,14.172792434692383
1,20700,9.343862533569336
1,39300,16.99352264404297
1,16100,6.479740142822266
1,38900,17.184734344482422
1,7600,3.703594207763672
1,86900,25.644779205322266
1,9300,3.229856491088867
1,43100,13.725757598876953
1,44000,13.872623443603516
1,4700,2.9141902923583984
1,2200,1.7213821411132812
1,38300,11.162757873535156
1,87600,30.202388763427734
1,17100,6.144285202026367
1,69000,21.924734115600586
1,41100,15.347719192504883
1,74600,24.912357330322266
1,43300,14.578819274902344
1,59100,19.607067108154297
1,21000,7.904767990112305
1,1000,1.2831687927246094
1,56200,22.338151931762695
1,41400,12.464761734008789
1,58400,20.398855209350586
1,96900,27.992963790893555
1,65100,20.510196685791016
1,48000,15.450000762939453
1,85400,24.848222732543945
1,70600,20.015239715576172
1,3500,2.1691322326660156
1,81900,23.746013641357422
1,91600,27.312040328979492
1,72800,28.733491897583008
1,40800,13.154983520507812
1,88700,29.87527847290039
1,27500,8.902549743652344
1,88800,26.914596557617188
1,78000,22.108078002929688
1,87400,25.763988494873047
1,72600,20.833969116210938
1,64100,18.89967918395996
1,35400,10.523080825805664
1,52500,22.110700607299805
1,60600,18.44000816345215
1,87200,25.005817413330078
1,29000,10.25843620300293
1,58800,17.80414581298828
1,9900,4.906892776489258
1,76400,26.64780616760254
1,86100,25.22754669189453
1,93000,27.013063430786133
1,46000,13.872385025024414
1,76900,24.236202239990234
1,16400,7.635831832885742
1,73500,21.5761661529541
1,33200,14.981508255004883
1,45000,12.928485870361328
1,36400,12.567996978759766
1,18600,6.490945816040039
1,66600,21.40045166015625
1,52900,15.967130661010742
1,44500,13.841390609741211
1,89400,27.292966842651367
1,40400,17.601728439331055
1,79800,26.491880416870117
1,60900,20.37358283996582
1,6600,3.5185813903808594
1,88200,30.299663543701172
1,30300,8.856058120727539
1,5500,2.6068687438964844
1,87900,32.79542922973633
1,5400,2.9764175415039062
1,44800,13.607263565063477
1,81400,24.474620819091797
1,4200,2.367734909057617
1,53400,16.049623489379883
1,39800,11.179208755493164
1,68200,21.242856979370117
1,38600,11.834144592285156
1,96300,29.1440486907959
1,99300,28.44381332397461
1,91100,32.529354095458984
1,74100,22.09329605102539
1,38100,10.943174362182617
1,78300,22.307872772216797
1,45300,16.457080841064453
1,71300,20.57361602783203
1,59000,20.399093627929688
1,24700,7.683515548706055
1,75500,27.844905853271484
1,12000,5.590200424194336
1,21700,7.973670959472656
1,34600,10.24937629699707
1,35600,15.30766487121582
1,77700,24.372100830078125
1,96500,27.067899703979492
1,19700,7.884740829467773
1,16000,5.989551544189453
1,300,1.0852813720703125
1,63700,20.64824104309082
1,71600,25.91991424560547
1,45600,12.752294540405273
1,54300,16.605138778686523
1,16300,7.502555847167969
1,65300,23.371458053588867
1,88100,25.708436965942383
1,69800,27.793407440185547
1,73400,21.367788314819336
1,34000,10.79559326171875
1,55300,15.781641006469727
1,1900,1.3892650604248047
1,3300,2.0067691802978516
1,55900,21.55017852783203
1,62500,18.50605010986328
1,30200,9.072303771972656
1,1600,1.4553070068359375
1,7400,3.6220550537109375
1,2100,1.6007423400878906
1,79200,23.007631301879883
1,4800,2.386331558227539
1,15200,6.148576736450195
1,97000,27.722597122192383
1,71400,20.75958251953125
1,18500,8.535385131835938
1,21300,7.2650909423828125
1,12200,5.475044250488281
1,18400,5.640268325805664
1,72100,23.050785064697266
1,75000,26.386260986328125
1,2300,1.766204833984375
1,34900,10.569334030151367
